Unnamed: 0,Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI
375,2011-07-04,18814.48046875,18942.419921875,18781.880859375,18896.240234375,12200,18383.9159375,19143.730263671878,61.01834376824123
376,2011-07-05,18744.560546875,18837.880859375,18694.05078125,18837.880859375,12200,18367.90015625,19140.365615234376,63.98722577260162
377,2011-07-06,18726.970703125,18823.44921875,18682.599609375,18730.2890625,8400,18353.46578125,19136.02671875,67.9868672044173
378,2011-07-07,19078.30078125,19097.779296875,18767.25,18776.619140625,11400,18349.19140625,19131.887724609376,76.30090550662011
379,2011-07-08,18858.0390625,19131.69921875,18817.7109375,19084.060546875,12200,18343.63296875,19126.170166015625,81.39264983308274
380,2011-07-11,18721.390625,18843.970703125,18679.490234375,18823.189453125,9200,18338.100390625,19120.068515625,75.97044371129408
381,2011-07-12,18411.619140625,18589.189453125,18326.419921875,18534.109375,10600,18335.638984375,19112.8215625,66.97861621654931
382,2011-07-13,18596.01953125,18626.41015625,18465.400390625,18468.8203125,9800,18338.1721875,19105.57576171875,67.07653599233818
383,2011-07-14,18618.19921875,18803.05078125,18449.23046875,18563.689453125,11800,18346.3245703125,19098.079853515625,59.19864387937303
384,2011-07-15,18561.919921875,18936.4296875,18513.220703125,18694.189453125,6800,18347.1867578125,19090.36515625,53.86013375248227
385,2011-07-18,18507.0390625,18622.560546875,18469.529296875,18592.189453125,9000,18346.7483203125,19083.11865234375,50.38164740888488
386,2011-07-19,18653.869140625,18690.419921875,18481.830078125,18521.380859375,8400,18349.5703125,19076.04240234375,48.92316980941552
387,2011-07-20,18502.380859375,18765.599609375,18473.900390625,18756.310546875,9800,18347.9187109375,19066.329111328127,40.74817979041286
388,2011-07-21,18436.189453125,18566.990234375,18415.359375,18514.650390625,8000,18349.92671875,19056.13140625,41.122044087963566
389,2011-07-22,18722.30078125,18747.060546875,18533.4296875,18565.0390625,14800,18353.7471484375,19047.70435546875,47.77760616597038
390,2011-07-25,18871.2890625,18932.26953125,18670.83984375,18753.349609375,22800,18364.27234375,19039.345400390623,52.94313492290288
391,2011-07-26,18518.220703125,18944.599609375,18481.630859375,18898.189453125,15600,18371.889765625,19030.35990234375,45.80558773573947
392,2011-07-27,18432.25,18578.55078125,18358.759765625,18571.150390625,14200,18378.81078125,19021.269853515623,35.46940288803843
393,2011-07-28,18209.51953125,18327.849609375,18188.880859375,18300.55078125,12200,18380.1731640625,19010.617998046877,35.43005732459481
394,2011-07-29,18197.19921875,18334.26953125,18131.859375,18194.150390625,16200,18377.5953515625,19000.58729492188,37.52644494432155
395,2011-08-01,18314.330078125,18440.0703125,18219.25,18352.23046875,9600,18384.0153515625,18988.719541015624,47.451258099772005
396,2011-08-02,18109.890625,18283.55078125,18037.869140625,18283.55078125,11000,18385.97375,18976.780791015623,37.39690596365581
397,2011-08-03,17940.55078125,18005.759765625,17859.5,17970.189453125,13400,18387.8399609375,18965.858291015626,33.677175445100374
398,2011-08-04,17693.1796875,18032.55078125,17664.73046875,17983.859375,11000,18380.8107421875,18953.479736328125,30.83825808847413
399,2011-08-05,17305.869140625,17358.1796875,16990.91015625,17350.369140625,20400,18361.6061328125,18940.093427734377,26.894277811632836
400,2011-08-08,16990.1796875,17247.869140625,16759.44921875,16907.5703125,20000,18336.768515625,18925.68357421875,19.94943882457615
401,2011-08-09,16857.91015625,17135.0390625,16432.0,16517.869140625,23800,18303.8611328125,18908.670224609374,20.08891238286465
402,2011-08-10,17130.509765625,17256.4609375,17022.25,17244.7109375,15600,18274.2951171875,18893.4934765625,27.909821602052432
403,2011-08-11,17059.400390625,17207.8203125,17012.94921875,17056.609375,9400,18245.59953125,18877.2748828125,19.658843963841704
404,2011-08-12,16839.630859375,17246.880859375,16784.560546875,17246.880859375,13400,18214.8625390625,18860.366083984376,13.863890118273346
405,2011-08-16,16730.939453125,17035.490234375,16673.51953125,17015.990234375,12600,18181.079140625,18843.993935546878,15.183857211993557
406,2011-08-17,16840.80078125,17000.380859375,16708.98046875,16782.240234375,15000,18147.9827734375,18828.492744140625,19.284546789665896
407,2011-08-18,16469.7890625,16916.810546875,16433.310546875,16910.26953125,14600,18109.4927734375,18810.679990234374,18.24050647353964
408,2011-08-19,16141.669921875,16287.7197265625,15987.76953125,16237.7802734375,16400,18064.6281640625,18789.610185546877,16.35478733233036
409,2011-08-22,16341.7001953125,16370.4599609375,16046.48046875,16155.990234375,11600,18026.09138671875,18769.590239257814,18.56479240814028
410,2011-08-23,16498.470703125,16549.2109375,16213.1796875,16446.849609375,11400,17990.74021484375,18749.75389160156,23.924766015760557
411,2011-08-24,16284.98046875,16533.220703125,16253.7802734375,16490.779296875,13600,17950.26662109375,18726.71094238281,23.587734692046155
412,2011-08-25,16146.330078125,16373.83984375,16104.33984375,16338.1396484375,12200,17910.54841796875,18703.18068847656,24.435390521959132
413,2011-08-26,15848.830078125,16256.3798828125,15765.5302734375,16155.5498046875,14200,17867.80740234375,18677.76243652344,25.182966424663064
414,2011-08-29,16416.330078125,16462.029296875,16068.73046875,16080.740234375,11200,17838.72341796875,18655.46553222656,40.99807896760594
415,2011-08-30,16676.75,16714.69921875,16443.349609375,16585.099609375,15200,17822.12580078125,18635.90383300781,47.26800066920052
416,2011-09-02,16821.4609375,16989.859375,16688.060546875,16963.669921875,12800,17807.34900390625,18619.226684570312,45.15238019961166
417,2011-09-05,16713.330078125,16760.0703125,16561.4609375,16678.33984375,12200,17790.60298828125,18601.244887695317,44.63399684074853
418,2011-09-06,16862.810546875,16894.73046875,16488.30078125,16663.73046875,14600,17773.30939453125,18586.23323730469,50.36742215034215
419,2011-09-07,17065.0,17157.2109375,16922.310546875,16922.310546875,17400,17749.79580078125,18571.905034179686,55.14277106296383
420,2011-09-08,17165.5390625,17209.66015625,16987.369140625,17118.080078125,12200,17724.85837890625,18559.80553222656,55.01364787164367
421,2011-09-09,16866.970703125,17211.80078125,16830.94921875,17189.75,11800,17692.34880859375,18544.35243652344,56.27241226790406
422,2011-09-12,16501.740234375,16668.25,16393.0390625,16668.25,13400,17648.50642578125,18528.401938476563,55.6204589632961
423,2011-09-13,16467.439453125,16766.189453125,16374.6796875,16618.169921875,14600,17600.93783203125,18513.439887695316,52.06979466502657
424,2011-09-14,16709.599609375,16754.220703125,16387.380859375,16522.7109375,16000,17559.87380859375,18500.397084960936,53.380365373910976
425,2011-09-15,16876.5390625,16922.400390625,16545.470703125,16837.759765625,15400,17521.11498046875,18489.09673339844,59.61471065523188
426,2011-09-16,16933.830078125,17122.5390625,16889.580078125,17047.73046875,20400,17484.90037109375,18476.74038574219,63.14708299096138
427,2011-09-19,16745.349609375,16865.9296875,16709.41015625,16865.9296875,11600,17445.26794921875,18462.860883789064,65.5325317643046
428,2011-09-20,17099.279296875,17135.439453125,16758.689453125,16768.630859375,14200,17405.68751953125,18449.10728027344,62.77796374065049
429,2011-09-21,17065.150390625,17191.119140625,17000.609375,17128.830078125,13400,17369.82974609375,18434.46953613281,57.93924111680599
430,2011-09-22,16361.150390625,16833.609375,16316.0302734375,16827.849609375,18400,17322.62494140625,18416.44063964844,42.34186342281944
431,2011-09-23,16162.0595703125,16368.41015625,16052.4697265625,16222.3701171875,22000,17277.63375,18397.344384765624,41.09799879582709
432,2011-09-26,16051.099609375,16209.1904296875,15801.009765625,16209.1904296875,18800,17226.7353515625,18377.9266796875,36.727244158462135
433,2011-09-27,16524.029296875,16551.650390625,16282.740234375,16289.3203125,16200,17184.851953125,18362.064423828124,41.87377546404009
434,2011-09-28,16446.01953125,16663.259765625,16363.6298828125,16663.259765625,19600,17142.5339453125,18348.082724609376,39.11803871016528
435,2011-09-29,16698.0703125,16756.080078125,16316.66015625,16387.91015625,19200,17106.3545703125,18334.028623046877,47.40910738735608
436,2011-09-30,16453.759765625,16745.16015625,16404.779296875,16599.740234375,20000,17062.3523828125,18317.838525390624,49.2356346230197
437,2011-10-03,16151.4501953125,16255.9697265625,16056.330078125,16255.9697265625,17000,17015.33376953125,18299.599829101564,45.36208963036668
438,2011-10-04,15864.8603515625,16202.3798828125,15745.4296875,16081.76953125,19600,16963.9071875,18280.685283203125,37.76102234251927
439,2011-10-05,15792.41015625,16044.91015625,15760.5302734375,15967.7197265625,18800,16905.309375,18260.3230859375,33.85045713115288
440,2011-10-07,16232.5400390625,16347.48046875,16148.9697265625,16222.490234375,16800,16852.53439453125,18242.041381835938,40.62288544480905
441,2011-10-10,16557.23046875,16595.9296875,16230.76953125,16270.0703125,17200,16813.31458984375,18224.525932617187,47.573019563099685
442,2011-10-11,16536.470703125,16774.119140625,16510.7109375,16668.150390625,20000,16775.39900390625,18207.129282226564,42.05613453940367
443,2011-10-12,16958.390625,16987.060546875,16608.5703125,16660.4296875,21200,16750.37642578125,18192.00683105469,48.64180278621632
444,2011-10-13,16883.919921875,17084.0703125,16854.029296875,17048.0,18000,16724.11083984375,18176.05812988281,57.919138148956414
445,2011-10-14,17082.689453125,17112.44921875,16828.44921875,16836.830078125,15400,16699.47802734375,18161.326928710936,63.94745586628314
446,2011-10-17,17025.08984375,17188.55078125,16928.380859375,17176.05078125,18400,16677.78201171875,18146.325278320317,64.99835484664584
447,2011-10-18,16748.2890625,16824.759765625,16669.0390625,16817.380859375,14000,16653.93677734375,18128.78657714844,53.67535167130696
448,2011-10-19,17085.33984375,17106.990234375,16874.33984375,16883.359375,11400,16641.77998046875,18112.267924804688,59.657691467955416
449,2011-10-20,16936.890625,16962.060546875,16744.990234375,16911.849609375,12000,16634.40041015625,18094.406928710938,53.72423438712593
450,2011-10-21,16785.640625,17032.3203125,16752.2109375,16975.7890625,13800,16630.30962890625,18075.529877929686,55.33015177740735
451,2011-10-24,16939.279296875,17104.880859375,16898.599609375,17011.060546875,12600,16631.93701171875,18057.73267089844,63.28741230660677
452,2011-10-25,17254.859375,17322.130859375,16900.259765625,17012.7890625,17600,16634.42400390625,18042.50146972656,73.21649178493543
453,2011-10-28,17804.80078125,17908.130859375,17671.859375,17671.859375,23800,16649.33201171875,18030.601772460937,78.98820489562667
454,2011-10-31,17705.009765625,17813.109375,17668.26953125,17806.2109375,15800,16666.63958984375,18020.66776855469,73.51653181419337
455,2011-11-01,17480.830078125,17661.779296875,17422.470703125,17540.55078125,17600,16681.63740234375,18011.95132324219,65.23990581792799
456,2011-11-02,17464.849609375,17615.919921875,17337.650390625,17347.69921875,15400,16694.11837890625,18003.293872070313,65.34296611526284
457,2011-11-03,17481.9296875,17527.099609375,17278.029296875,17430.689453125,17000,16714.36119140625,17993.03302246094,59.98898443660386
458,2011-11-04,17562.609375,17702.259765625,17474.390625,17674.69921875,18400,16742.77998046875,17984.93196777344,62.91860389897667
459,2011-11-08,17569.529296875,17632.23046875,17455.220703125,17593.669921875,11000,16767.3365625,17978.477416992188,59.99695192870722
460,2011-11-09,17362.099609375,17658.33984375,17331.23046875,17641.98046875,15000,16784.609140625,17970.87666503906,56.51914042812356
461,2011-11-11,17192.8203125,17279.23046875,17096.83984375,17187.890625,18200,16802.7659375,17961.380512695312,58.97227268140075
462,2011-11-14,17118.740234375,17391.990234375,17094.4296875,17348.51953125,15000,16822.214140625,17952.082612304686,50.75420455477632
463,2011-11-15,16882.669921875,17172.08984375,16837.560546875,17081.619140625,18000,16842.8909375,17941.263266601563,48.822262176377706
464,2011-11-16,16775.869140625,16878.30078125,16641.650390625,16872.30078125,19600,16850.08171875,17930.104965820312,49.78357263056804
465,2011-11-17,16461.7109375,16807.150390625,16408.5,16754.6796875,17000,16845.7809375,17916.657124023437,40.12460409967358
466,2011-11-18,16371.509765625,16396.689453125,16164.990234375,16387.69921875,21600,16836.7819140625,17903.667426757813,29.85604044870556
467,2011-11-21,15946.099609375,16297.0302734375,15900.2998046875,16297.0302734375,21400,16821.4373046875,17889.975776367188,5.061732242713049
468,2011-11-22,16065.419921875,16212.9501953125,15970.1103515625,15995.6904296875,19400,16805.4894921875,17878.323022460936,10.730077111202178
469,2011-11-23,15699.9697265625,15969.599609375,15478.6904296875,15969.599609375,17400,16778.18888671875,17865.184072265623,10.049979122423224
470,2011-11-24,15858.490234375,15901.2998046875,15479.9697265625,15715.8095703125,18600,16752.04791015625,17854.365419921876,16.130574546784317
471,2011-11-25,15695.4296875,15891.0498046875,15645.7802734375,15781.25,19200,16728.61708984375,17842.38947265625,14.516692153535686
472,2011-11-28,16167.1298828125,16186.6796875,15888.2802734375,15890.7998046875,20200,16721.9248828125,17830.978569335937,26.00950976142325
473,2011-11-29,16008.33984375,16210.3701171875,15952.5400390625,16210.3701171875,14800,16712.742890625,17820.97951660156,24.49263143652364
474,2011-11-30,16123.4599609375,16179.5595703125,15849.5703125,15868.9599609375,16800,16701.02009765625,17811.410869140625,29.13316133592042
475,2011-12-01,16483.44921875,16718.109375,16430.609375,16555.9296875,19800,16693.15830078125,17804.949619140625,38.771054388958966
476,2011-12-02,16846.830078125,16888.83984375,16428.66015625,16493.98046875,28600,16691.41830078125,17801.219921875,46.05695602375037
477,2011-12-05,16805.330078125,16863.099609375,16691.2109375,16812.30078125,13400,16692.61791015625,17797.931376953125,48.81140056503348
478,2011-12-07,16877.060546875,17003.7109375,16781.619140625,16830.0390625,14000,16688.17353515625,17793.6736328125,51.572109485090905
479,2011-12-08,16488.240234375,16847.8203125,16421.55078125,16819.740234375,16000,16676.63533203125,17785.103837890623,50.40281421317629
480,2011-12-09,16213.4599609375,16382.5703125,16142.3203125,16258.4404296875,18400,16673.6815234375,17774.802133789064,47.72758481733541
481,2011-12-12,15870.349609375,16360.3203125,15839.9599609375,16354.9599609375,21200,16667.84732421875,17762.649379882812,48.88447865253857
482,2011-12-13,16002.509765625,16079.3798828125,15771.58984375,15778.6201171875,23600,16666.87552734375,17750.127827148437,49.07705303406279
483,2011-12-14,15881.1396484375,16133.41015625,15855.1201171875,15963.75,19000,16654.017734375,17738.475927734376,52.862958607641424
484,2011-12-15,15836.4697265625,15908.01953125,15596.2197265625,15739.0498046875,19800,16641.82673828125,17725.466723632813,49.63902968156044
485,2011-12-16,15491.349609375,16068.900390625,15425.2001953125,15868.7802734375,20400,16617.69232421875,17711.44267089844,46.843057136710925
486,2011-12-19,15379.33984375,15440.099609375,15190.740234375,15440.099609375,18000,16596.20392578125,17697.447719726562,36.287626725611794
487,2011-12-20,15175.080078125,15448.1298828125,15135.8603515625,15436.1201171875,20800,16576.6765234375,17685.161069335936,35.72217905031168
488,2011-12-21,15685.2099609375,15727.3095703125,15377.0400390625,15487.75,22000,16573.083515625,17675.082568359376,43.38596640161483
489,2011-12-22,15813.3603515625,15834.6298828125,15472.7001953125,15546.66015625,18800,16573.50251953125,17665.032368164062,39.12614364936464
490,2011-12-23,15738.7001953125,15911.23046875,15671.2802734375,15863.4296875,17000,16563.62572265625,17651.493369140626,30.15861913886073
491,2011-12-26,15970.75,15998.4404296875,15761.1796875,15782.169921875,11800,16551.89611328125,17638.8983203125,36.01116213046886
492,2011-12-27,15873.9501953125,16049.1201171875,15799.6298828125,15983.98046875,10800,16538.645703125,17625.835825195314,33.32646167481256
493,2011-12-28,15727.849609375,15887.7998046875,15666.4599609375,15854.3603515625,11800,16514.0348828125,17613.361723632814,36.25156264346303
494,2011-12-29,15543.9296875,15724.599609375,15515.4404296875,15658.9404296875,12800,16487.235078125,17598.88312011719,37.48312611207
495,2011-12-30,15454.919921875,15694.0498046875,15406.9296875,15583.5498046875,12800,16454.6796875,17583.80797363281,41.41819648981239
496,2012-01-03,15939.3603515625,15970.3095703125,15640.5595703125,15640.5595703125,16200,16432.96509765625,17571.864873046874,48.8612249426342
497,2012-01-04,15882.6396484375,16004.6904296875,15822.3203125,15967.490234375,17800,16415.652109375,17560.407622070314,50.02769529692026
498,2012-01-05,15857.080078125,15980.169921875,15809.3095703125,15893.0703125,21200,16391.0869140625,17547.495620117188,50.38324438480242
499,2012-01-06,15867.73046875,16001.3095703125,15664.91015625,15789.080078125,17200,16369.7037109375,17535.99606933594,57.99293064030713
500,2012-01-09,15814.7197265625,15871.509765625,15678.2998046875,15840.2197265625,11200,16350.28529296875,17523.276220703126,59.48349175704611
501,2012-01-10,16165.08984375,16180.9697265625,15898.3203125,15898.3203125,19600,16334.80150390625,17513.35232421875,70.27402136654707
502,2012-01-11,16175.8603515625,16244.7001953125,16127.76953125,16222.3701171875,18600,16313.2215234375,17504.83757324219,62.6312206296579
503,2012-01-12,16037.509765625,16178.580078125,15962.58984375,16117.1904296875,14400,16277.875703125,17495.829868164063,55.740317345672494
504,2012-01-13,16154.6201171875,16257.33984375,16049.7802734375,16144.5703125,19600,16246.86791015625,17486.66146484375,60.42477260933844
505,2012-01-16,16189.3603515625,16214.3603515625,16037.599609375,16086.740234375,13400,16221.038515625,17476.57746582031,56.080773838142655
506,2012-01-17,16466.05078125,16501.380859375,16270.8701171875,16270.8701171875,18800,16201.0625390625,17467.154018554687,64.97135912189374
507,2012-01-18,16451.470703125,16517.9609375,16384.48046875,16502.419921875,16200,16180.453359375,17455.33316894531,69.60051337776541
508,2012-01-19,16643.740234375,16662.060546875,16572.099609375,16573.869140625,16800,16162.0759765625,17443.836166992187,79.6561047748655
509,2012-01-20,16739.009765625,16788.48046875,16611.7109375,16745.009765625,18000,16145.4655859375,17431.927211914062,84.50865164871041
510,2012-01-23,16751.73046875,16784.0,16659.3203125,16667.01953125,15000,16133.258203125,17419.234965820313,79.24691223468774
511,2012-01-24,16995.76953125,17050.3203125,16770.009765625,16806.720703125,18200,16129.3171875,17406.987709960937,85.31208041839972
512,2012-01-25,17077.1796875,17130.240234375,17016.689453125,17068.849609375,14000,16128.4859765625,17395.27165527344,87.38090536456932
513,2012-01-27,17233.98046875,17258.970703125,17106.5703125,17201.330078125,17200,16135.5121875,17382.93290527344,88.41810888352863
514,2012-01-30,16863.30078125,17138.0390625,16828.330078125,17138.0390625,14400,16137.2608203125,17368.815307617188,75.01622710207954
515,2012-01-31,17193.55078125,17238.990234375,16965.580078125,16965.580078125,18600,16151.8976171875,17356.722065429687,74.7740529513554
516,2012-02-01,17300.580078125,17327.2109375,17061.55078125,17179.640625,47400,16170.4790234375,17345.26906738281,75.89204821617335
517,2012-02-02,17431.849609375,17504.25,17308.279296875,17438.0703125,27000,16200.1940234375,17335.17106933594,82.20393573485576
518,2012-02-03,17604.9609375,17630.529296875,17382.69921875,17444.25,16600,16230.98484375,17326.883178710938,82.65267938373756
519,2012-02-06,17707.310546875,17829.720703125,17595.099609375,17741.91015625,17600,16271.13166015625,17316.935434570314,83.16517972017498
520,2012-02-07,17622.44921875,17832.0390625,17582.490234375,17813.740234375,16800,16306.41083984375,17308.113579101562,77.57741178224093
521,2012-02-08,17707.3203125,17809.2109375,17579.58984375,17631.689453125,20800,16346.64865234375,17301.19433105469,78.97760099651275
522,2012-02-09,17830.75,17879.4609375,17609.4296875,17647.80078125,21400,16379.9210546875,17294.73893066406,78.28784153755785
523,2012-02-10,17748.689453125,17890.109375,17627.140625,17817.58984375,19600,16414.728046875,17286.127475585938,74.2143031120604
524,2012-02-13,17772.83984375,17849.640625,17665.890625,17761.69921875,16800,16447.71564453125,17276.980522460937,74.35489401031573
525,2012-02-14,17848.5703125,17890.330078125,17742.580078125,17767.4609375,17400,16475.01806640625,17268.301821289064,72.11615802451126
526,2012-02-15,18202.41015625,18231.349609375,18000.30078125,18000.30078125,25600,16502.12966796875,17261.587124023437,75.56838052159465
527,2012-02-16,18153.990234375,18182.779296875,18043.3203125,18163.05078125,20000,16529.10287109375,17255.113627929688,71.9882068579847
528,2012-02-17,18289.349609375,18423.060546875,18234.560546875,18331.19921875,27800,16557.34865234375,17250.10027832031,88.40210930029758
529,2012-02-21,18428.609375,18470.859375,18293.80078125,18303.73046875,20600,16596.15603515625,17246.563520507814,87.07232136575757
530,2012-02-22,18145.25,18523.779296875,18095.810546875,18490.869140625,21600,16634.7918359375,17242.29967285156,72.92716571541266
531,2012-02-23,18078.5,18249.529296875,18005.279296875,18127.349609375,19600,16678.95484375,17240.01872558594,68.1893447693513
532,2012-02-24,17923.5703125,18198.150390625,17848.9296875,18079.009765625,19600,16717.3760546875,17237.289780273437,59.05463822077758
533,2012-02-27,17445.75,17975.189453125,17381.640625,17975.189453125,20800,16748.66826171875,17233.465629882812,43.87400632548336
534,2012-02-28,17731.119140625,17776.8203125,17530.439453125,17545.109375,16000,16786.56125,17229.52717285156,52.32663069886318
